產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,5,76.0000,76.0000,380,400
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,132,47.6212,47.6212,"6,286","6,600"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,45,114.0889,114.0889,"5,134","5,394"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,1,305.0000,305.0000,305,320
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,3,952.3333,952.3333,"2,857","3,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,11,142.8182,142.8182,"1,571","1,650"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,56,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,36,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,18,0.0000,0.0000,0,0
