產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,400.0000,400.0000,800,840
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,172.0000,172.0000,172,180
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,8,171.1250,171.1250,"1,369","1,440"
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,715.0000","1,715.0000","1,715","1,800"
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,97,47.6186,47.6186,"4,619","4,850"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09826,中筒襪-Hunter_A款(小傑),雙,NTD,新台幣,4,181.0000,181.0000,724,760
HUKHD10028,中筒襪-Hunter_C款(酷拉皮卡),雙,NTD,新台幣,3,181.0000,181.0000,543,570
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,15,142.8667,142.8667,"2,143","2,250"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,18,142.8333,142.8333,"2,571","2,700"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,372,47.6183,47.6183,"17,714","18,600"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,68,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,22,0.0000,0.0000,0,0
