產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,11,171.0000,171.0000,"1,881","1,980"
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,4,152.0000,152.0000,608,640
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,142,47.6197,47.6197,"6,762","7,100"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,1,305.0000,305.0000,305,320
HUKHD09826,中筒襪-Hunter_A款(小傑),雙,NTD,新台幣,4,178.7500,178.7500,715,751
HUKHD09927,中筒襪-Hunter_B款(奇犽),雙,NTD,新台幣,14,180.3571,180.3571,"2,525","2,651"
HUKHD10028,中筒襪-Hunter_C款(酷拉皮卡),雙,NTD,新台幣,2,176.5000,176.5000,353,371
HUKHD10129,中筒襪-Hunter_D款(雷歐力),雙,NTD,新台幣,1,172.0000,172.0000,172,181
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,11,142.8182,142.8182,"1,571","1,650"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,9,142.8889,142.8889,"1,286","1,350"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,467,47.6188,47.6188,"22,238","23,350"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,65,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,34,0.0000,0.0000,0,0
