產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,4,286.0000,286.0000,"1,144","1,200"
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,85,47.6235,47.6235,"4,048","4,250"
HUKHD09826,中筒襪-Hunter_A款(小傑),雙,NTD,新台幣,5,181.0000,181.0000,905,950
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,10,142.9000,142.9000,"1,429","1,500"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,8,142.8750,142.8750,"1,143","1,200"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,367,47.6158,47.6158,"17,475","18,350"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,58,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,27,0.0000,0.0000,0,0
