產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,3,428.6667,428.6667,"1,286","1,350"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,11,371.0000,371.0000,"4,081","4,290"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,37,47.6216,47.6216,"1,762","1,850"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,6,152.0000,152.0000,912,960
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,65,190.3538,190.3538,"12,373","13,000"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,6,429.0000,429.0000,"2,574","2,700"
HUKHD02526,人物造型壓克力立牌-HunterC款(蟻王),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,4,619.0000,619.0000,"2,476","2,600"
HUKHD02926,潮流全彩T-shirt(制約誓約)-Hunter_M,個,NTD,新台幣,1,742.0000,742.0000,742,780
HUKHD03626,壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,129.0000,129.0000,129,135
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,399.0000,399.0000,399,420
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,2,619.0000,619.0000,"1,238","1,300"
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,7,171.2857,171.2857,"1,199","1,260"
HUKHD04626,金屬造型徽章-HunterB款(二級執照),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,13,190.0769,190.0769,"2,471","2,600"
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,4,114.0000,114.0000,456,480
HUKHD06226,潮流全彩T-shirt(拿酷戮)-Hunter_S,個,NTD,新台幣,1,744.0000,744.0000,744,780
HUKHD06526,潮流全彩T-shirt(拿酷戮)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,16,304.9375,304.9375,"4,879","5,120"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,7,143.0000,143.0000,"1,001","1,050"
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,2,285.5000,285.5000,571,600
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,3,618.6667,618.6667,"1,856","1,950"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,133,47.6241,47.6241,"6,334","6,650"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,24,114.2500,114.2500,"2,742","2,880"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,8,142.8750,142.8750,"1,143","1,200"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,27,142.8519,142.8519,"3,857","4,050"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,81,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,53,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,25,0.0000,0.0000,0,0
