產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,13,371.0000,371.0000,"4,823","5,070"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,5,333.2000,333.2000,"1,666","1,750"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,25,47.6000,47.6000,"1,190","1,250"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,36,190.1944,190.1944,"6,847","7,200"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,11,428.8182,428.8182,"4,717","4,950"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,7,618.7143,618.7143,"4,331","4,550"
HUKHD02926,潮流全彩T-shirt(制約誓約)-Hunter_M,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,742.0000,742.0000,742,780
HUKHD03326,潮流全彩T-shirt(制約誓約)-Hunter_3XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03626,壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,129.0000,129.0000,258,270
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04226,燙銀T-shirt(奇犽)-Hunter_L,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04326,燙銀T-shirt(奇犽)-Hunter_XL,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,13,171.2308,171.2308,"2,226","2,340"
HUKHD04626,金屬造型徽章-HunterB款(二級執照),個,NTD,新台幣,2,171.5000,171.5000,343,360
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,5,190.0000,190.0000,950,"1,000"
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,3,114.0000,114.0000,342,360
HUKHD05626,潮流T-shirt(西索IMAGE)-Hunter_S,個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD05726,潮流T-shirt(西索IMAGE)-Hunter_M,個,NTD,新台幣,3,571.0000,571.0000,"1,713","1,800"
HUKHD06526,潮流全彩T-shirt(拿酷戮)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,10,304.9000,304.9000,"3,049","3,200"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,4,210.0000,210.0000,840,880
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,104,47.6250,47.6250,"4,953","5,200"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,15,113.0000,113.0000,"1,695","1,782"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,7,142.8571,142.8571,"1,000","1,050"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,105,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,76,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,38,0.0000,0.0000,0,0
