產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00125,名牌壓克力吊飾,個,NTD,新台幣,2,190.0000,190.0000,380,400
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,4,343.0000,343.0000,"1,372","1,440"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00726,角色手機掛繩 - 比司吉款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,11,371.0909,371.0909,"4,082","4,290"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,3,333.3333,333.3333,"1,000","1,050"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,9,47.6667,47.6667,429,450
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,63,190.3810,190.3810,"11,994","12,600"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,6,428.8333,428.8333,"2,573","2,700"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,2,618.0000,618.0000,"1,236","1,300"
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,1,618.0000,618.0000,618,650
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,2,190.0000,190.0000,380,400
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,715.0000","1,715.0000","1,715","1,800"
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,8,304.8750,304.8750,"2,439","2,560"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,7,76.0000,76.0000,532,560
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,123,47.6098,47.6098,"5,856","6,150"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,9,114.2222,114.2222,"1,028","1,080"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,2,305.0000,305.0000,610,640
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,8,142.8750,142.8750,"1,143","1,200"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,14,142.8571,142.8571,"2,000","2,100"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,46,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,36,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,21,0.0000,0.0000,0,0
