產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,310,142.8935,142.8935,"44,297","46,500"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,13,143.0000,143.0000,"1,859","1,950"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,3,813.3333,813.3333,"2,440","2,563"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,6,752.1667,752.1667,"4,513","4,740"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,3,"1,262.0000","1,262.0000","3,786","3,976"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,1,562.0000,562.0000,562,590
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3000,190.3000,"9,515","10,000"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,9,809.3333,809.3333,"7,284","7,650"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,8,46.7500,46.7500,374,392
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,3,343.0000,343.0000,"1,029","1,080"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,7,363.4286,363.4286,"2,544","2,672"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,20,47.6000,47.6000,952,"1,000"
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,12,152.2500,152.2500,"1,827","1,920"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,6,152.1667,152.1667,913,960
HUKHD03326,潮流全彩T-shirt(制約誓約)-Hunter_3XL,個,NTD,新台幣,1,742.0000,742.0000,742,780
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,2,171.5000,171.5000,343,360
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,9,171.1111,171.1111,"1,540","1,620"
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,1,191.0000,191.0000,191,200
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,5,286.0000,286.0000,"1,430","1,500"
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,285.0000,285.0000,285,300
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,4,152.0000,152.0000,608,640
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,62,47.6129,47.6129,"2,952","3,100"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,572.0000,572.0000,572,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,1,305.0000,305.0000,305,320
HUKHD10028,中筒襪-Hunter_C款(酷拉皮卡),雙,NTD,新台幣,1,181.0000,181.0000,181,190
HUKHD10326,貪婪之島壓克力吊飾(隨機5入套組),包,NTD,新台幣,1,570.0000,570.0000,570,599
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,8,142.8750,142.8750,"1,143","1,200"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,27,142.8519,142.8519,"3,857","4,050"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,193,47.6218,47.6218,"9,191","9,650"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,58,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,22,0.0000,0.0000,0,0
