產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,97,47.6082,47.6082,"4,618","4,850"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,4,114.0000,114.0000,456,480
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,17,142.8824,142.8824,"2,429","2,550"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,25,142.8800,142.8800,"3,572","3,750"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,37,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,12,0.0000,0.0000,0,0
