產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,15,47.6000,47.6000,714,750
HUKHD02926,潮流全彩T-shirt(制約誓約)-Hunter_M,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,400.0000,400.0000,800,840
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,1,114.0000,114.0000,114,120
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,715.0000","1,715.0000","1,715","1,800"
HUKHD06226,潮流全彩T-shirt(拿酷戮)-Hunter_S,個,NTD,新台幣,2,743.0000,743.0000,"1,486","1,560"
HUKHD06426,潮流全彩T-shirt(拿酷戮)-Hunter_L,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08826,鏡面壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,61,47.6230,47.6230,"2,905","3,050"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,6,142.8333,142.8333,857,900
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,19,142.8421,142.8421,"2,714","2,850"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,611,47.6203,47.6203,"29,096","30,550"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,36,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,16,0.0000,0.0000,0,0
