產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,12,343.0000,343.0000,"4,116","4,320"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,4,429.0000,429.0000,"1,716","1,800"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,15,371.0000,371.0000,"5,565","5,850"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,3,333.0000,333.0000,999,"1,050"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,30,47.6333,47.6333,"1,429","1,500"
HUKHD01426,嘟嘟馬克杯(350ml)-HunterB款(綜),個,NTD,新台幣,1,343.0000,343.0000,343,360
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,10,152.0000,152.0000,"1,520","1,600"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,14,152.0000,152.0000,"2,128","2,240"
HUKHD01926,風險骰子抱枕-HunterA款,個,NTD,新台幣,6,714.0000,714.0000,"4,284","4,500"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,26,190.2308,190.2308,"4,946","5,200"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,5,428.6000,428.6000,"2,143","2,250"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,10,618.9000,618.9000,"6,189","6,500"
HUKHD03026,潮流全彩T-shirt(制約誓約)-Hunter_L,個,NTD,新台幣,2,743.0000,743.0000,"1,486","1,560"
HUKHD03626,壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,4,128.7500,128.7500,515,540
HUKHD04026,垂墜式壓克力鑰匙圈-HunterC款(庫洛洛+西索),個,NTD,新台幣,5,171.0000,171.0000,855,900
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,1,618.0000,618.0000,618,650
HUKHD04226,燙銀T-shirt(奇犽)-Hunter_L,個,NTD,新台幣,2,619.0000,619.0000,"1,238","1,300"
HUKHD04326,燙銀T-shirt(奇犽)-Hunter_XL,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,25,171.1200,171.1200,"4,278","4,500"
HUKHD04626,金屬造型徽章-HunterB款(二級執照),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,6,190.0000,190.0000,"1,140","1,200"
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,3,114.3333,114.3333,343,360
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,714.0000","1,714.0000","1,714","1,800"
HUKHD05626,潮流T-shirt(西索IMAGE)-Hunter_S,個,NTD,新台幣,2,571.0000,571.0000,"1,142","1,200"
HUKHD05826,潮流T-shirt(西索IMAGE)-Hunter_L,個,NTD,新台幣,3,571.3333,571.3333,"1,714","1,800"
HUKHD05926,潮流T-shirt(西索IMAGE)-Hunter_XL,個,NTD,新台幣,2,571.0000,571.0000,"1,142","1,200"
HUKHD06026,潮流T-shirt(西索IMAGE)-Hunter_2XL,個,NTD,新台幣,3,571.6667,571.6667,"1,715","1,800"
HUKHD06426,潮流全彩T-shirt(拿酷戮)-Hunter_L,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD06526,潮流全彩T-shirt(拿酷戮)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD06926,角色語錄鑰匙圈-HunterA款(波特克林),個,NTD,新台幣,6,238.0000,238.0000,"1,428","1,500"
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,17,304.9412,304.9412,"5,184","5,440"
HUKHD07226,多功能三角巾-HunterA款(飛坦),個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,11,143.0000,143.0000,"1,573","1,650"
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,10,143.0000,143.0000,"1,430","1,500"
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,4,209.2500,209.2500,837,880
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD07926,角色壓克力立牌-Hunter_G款(雷歐力),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,8,210.0000,210.0000,"1,680","1,760"
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,3,286.0000,286.0000,858,900
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,3,619.0000,619.0000,"1,857","1,950"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,146,47.6164,47.6164,"6,952","7,300"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,17,113.8824,113.8824,"1,936","2,034"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,8,952.0000,952.0000,"7,616","8,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,4,952.0000,952.0000,"3,808","4,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,12,142.8333,142.8333,"1,714","1,800"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,10,142.9000,142.9000,"1,429","1,500"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,179,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,147,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,76,0.0000,0.0000,0,0
