產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,11,76.1818,76.1818,838,880
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,100,47.6200,47.6200,"4,762","5,000"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,5,114.2000,114.2000,571,600
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,19,142.8421,142.8421,"2,714","2,850"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,494,47.6194,47.6194,"23,524","24,700"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,56,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,21,0.0000,0.0000,0,0
