產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,19,143.0000,143.0000,"2,717","2,850"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,6,562.1667,562.1667,"3,373","3,540"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,5,810.0000,810.0000,"4,050","4,250"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,19,47.0000,47.0000,893,931
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,8,343.0000,343.0000,"2,744","2,880"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,7,371.0000,371.0000,"2,597","2,730"
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,19,47.6316,47.6316,905,950
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,10,152.2000,152.2000,"1,522","1,600"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,4,152.0000,152.0000,608,640
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,49,190.1224,190.1224,"9,316","9,790"
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,209.0000,209.0000,209,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,1,152.0000,152.0000,152,160
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,42,47.6190,47.6190,"2,000","2,100"
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,15,142.8667,142.8667,"2,143","2,250"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,264,47.6174,47.6174,"12,571","13,200"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,55,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,20,0.0000,0.0000,0,0
