產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,61,47.6230,47.6230,"2,905","3,050"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,2,571.5000,571.5000,"1,143","1,200"
HUKHD09826,中筒襪-Hunter_A款(小傑),雙,NTD,新台幣,3,181.0000,181.0000,543,570
HUKHD09927,中筒襪-Hunter_B款(奇犽),雙,NTD,新台幣,7,179.7143,179.7143,"1,258","1,321"
HUKHD10028,中筒襪-Hunter_C款(酷拉皮卡),雙,NTD,新台幣,3,181.0000,181.0000,543,570
HUKHD10129,中筒襪-Hunter_D款(雷歐力),雙,NTD,新台幣,1,181.0000,181.0000,181,190
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,13,142.8462,142.8462,"1,857","1,950"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,335,47.6179,47.6179,"15,952","16,750"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,60,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,29,0.0000,0.0000,0,0
